State,value,Analog,Category,
ID_Jerome,UT_Davis,good analog,Speciality Crop,
ID_Jerome,WA_Walla Walla,good analog,Speciality Crop,
ID_Jerome,WA_Benton,good analog,Speciality Crop,
ID_Madison,UT_Box Elder,good analog,Speciality Crop,
ID_Madison,UT_Cache,good analog,Non Speciality Crop,
ID_Madison,ID_Franklin,good analog,Non Speciality Crop,
ID_Madison,ID_Lincoln,good analog,Non Speciality Crop,
ID_Madison,MT_Petroleum,good analog,Non Speciality Crop,
ID_Madison,MT_Musselshell,good analog,Non Speciality Crop,
ID_Minidoka,ID_Canyon,good analog,Speciality Crop,
ID_Minidoka,ID_Payette,good analog,Speciality Crop,
ID_Minidoka,NV_Churchill,good analog,Non Speciality Crop,
ID_Minidoka,UT_Grand,good analog,Non Speciality Crop,
ID_Minidoka,ID_Ada,good analog,Speciality Crop,
ID_Minidoka,ID_Gem,good analog,Non Speciality Crop,
ID_Minidoka,ID_Gooding,good analog,Speciality Crop,
ID_Minidoka,ID_Jerome,good analog,Speciality Crop,
ID_Minidoka,UT_Juab,good analog,Non Speciality Crop,
ID_Minidoka,UT_Tooele,good analog,Non Speciality Crop,
ID_Owyhee,ID_Canyon,good analog,Speciality Crop,
ID_Owyhee,ID_Payette,good analog,Speciality Crop,
ID_Owyhee,UT_Grand,good analog,Non Speciality Crop,
ID_Owyhee,ID_Gem,good analog,Non Speciality Crop,
ID_Owyhee,ID_Ada,good analog,Speciality Crop,
ID_Owyhee,UT_Davis,good analog,Speciality Crop,
ID_Owyhee,WA_Walla Walla,good analog,Speciality Crop,
ID_Owyhee,NV_Churchill,good analog,Non Speciality Crop,
ID_Owyhee,WA_Benton,good analog,Speciality Crop,
ID_Owyhee,ID_Gooding,good analog,Speciality Crop,
ID_Payette,UT_Grand,good analog,Non Speciality Crop,
ID_Payette,UT_Davis,good analog,Speciality Crop,
ID_Payette,ID_Canyon,good analog,Speciality Crop,
ID_Payette,NV_Churchill,good analog,Non Speciality Crop,
ID_Payette,ID_Payette,good analog,Speciality Crop,
ID_Payette,WA_Walla Walla,good analog,Speciality Crop,
ID_Payette,WA_Benton,good analog,Speciality Crop,
ID_Payette,CA_Inyo,good analog,Non Speciality Crop,
ID_Power,ID_Gem,good analog,Non Speciality Crop,
ID_Power,ID_Gooding,good analog,Speciality Crop,
ID_Power,ID_Payette,good analog,Speciality Crop,
ID_Power,ID_Ada,good analog,Speciality Crop,
ID_Power,ID_Canyon,good analog,Speciality Crop,
ID_Power,OR_Malheur,good analog,Speciality Crop,
ID_Power,UT_Davis,good analog,Speciality Crop,
ID_Power,ID_Jerome,good analog,Speciality Crop,
ID_Power,UT_Tooele,good analog,Non Speciality Crop,
ID_Power,WA_Walla Walla,good analog,Speciality Crop,
ID_Teton,ID_Bannock,good analog,Non Speciality Crop,
ID_Teton,MT_Cascade,good analog,Non Speciality Crop,
ID_Teton,WY_Natrona,good analog,Non Speciality Crop,
ID_Teton,MT_Stillwater,good analog,Non Speciality Crop,
ID_Teton,OR_Baker,good analog,Speciality Crop,
ID_Teton,MT_Wheatland,good analog,Non Speciality Crop,
ID_Teton,WY_Johnson,good analog,Non Speciality Crop,
ID_Twin Falls,ID_Canyon,good analog,Speciality Crop,
ID_Twin Falls,ID_Payette,good analog,Speciality Crop,
ID_Twin Falls,UT_Grand,good analog,Non Speciality Crop,
ID_Twin Falls,ID_Ada,good analog,Speciality Crop,
ID_Twin Falls,NV_Churchill,good analog,Non Speciality Crop,
ID_Twin Falls,WA_Walla Walla,good analog,Speciality Crop,
ID_Twin Falls,UT_Davis,good analog,Speciality Crop,
ID_Twin Falls,WA_Benton,good analog,Speciality Crop,
ID_Twin Falls,NV_Pershing,good analog,Non Speciality Crop,
ID_Twin Falls,ID_Gem,good analog,Non Speciality Crop,
ID_Washington,ID_Payette,good analog,Speciality Crop,
ID_Washington,UT_Davis,good analog,Speciality Crop,
ID_Washington,ID_Gem,good analog,Non Speciality Crop,
ID_Washington,UT_Weber,good analog,Speciality Crop,
ID_Washington,UT_Grand,good analog,Non Speciality Crop,
ID_Washington,ID_Canyon,good analog,Speciality Crop,
ID_Washington,ID_Washington,good analog,Speciality Crop,
ID_Washington,NV_Churchill,good analog,Non Speciality Crop,
ID_Washington,WA_Walla Walla,good analog,Speciality Crop,
IL_Cook,KS_Leavenworth,good analog,Non Speciality Crop,
IL_Cook,KS_Jefferson,good analog,Non Speciality Crop,
IL_Cook,KS_Wyandotte,good analog,Non Speciality Crop,
IL_Cook,PA_Montgomery,good analog,Non Speciality Crop,
IL_Cook,KS_Atchison,good analog,Non Speciality Crop,
IL_Cook,KS_Harper,good analog,Non Speciality Crop,
IL_Cook,NJ_Mercer,good analog,Speciality Crop,
IL_Cook,KS_Sumner,good analog,Non Speciality Crop,
IL_Cook,KS_Kingman,good analog,Non Speciality Crop,
IL_Cook,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Kane,KS_Brown,good analog,Non Speciality Crop,
IL_Kane,KS_Nemaha,good analog,Non Speciality Crop,
IL_Kane,KS_Atchison,good analog,Non Speciality Crop,
IL_Kane,KS_Marshall,good analog,Non Speciality Crop,
IL_Kane,NE_Richardson,good analog,Non Speciality Crop,
IL_Kane,MO_Macon,good analog,Non Speciality Crop,
IL_Kane,MO_Knox,good analog,Non Speciality Crop,
IL_Kane,KS_Kingman,good analog,Non Speciality Crop,
IL_Kane,KS_Reno,good analog,Non Speciality Crop,
IL_Kane,KS_Rice,good analog,Non Speciality Crop,
IL_Kankakee,KS_Leavenworth,good analog,Non Speciality Crop,
IL_Kankakee,KS_Jefferson,good analog,Non Speciality Crop,
IL_Kankakee,KS_Wyandotte,good analog,Non Speciality Crop,
IL_Kankakee,KS_Harvey,good analog,Non Speciality Crop,
IL_Kankakee,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Kankakee,KS_Sumner,good analog,Non Speciality Crop,
IL_Kankakee,KS_Harper,good analog,Non Speciality Crop,
IL_Kankakee,KS_Kingman,good analog,Non Speciality Crop,
IL_Kankakee,IL_Hancock,good analog,Non Speciality Crop,
IL_Kankakee,KS_Atchison,good analog,Non Speciality Crop,
IL_La Salle,KS_Leavenworth,good analog,Non Speciality Crop,
IL_La Salle,KS_Jefferson,good analog,Non Speciality Crop,
IL_La Salle,KS_Atchison,good analog,Non Speciality Crop,
IL_La Salle,KS_Harper,good analog,Non Speciality Crop,
IL_La Salle,IL_Hancock,good analog,Non Speciality Crop,
IL_La Salle,KS_Harvey,good analog,Non Speciality Crop,
IL_La Salle,KS_Wyandotte,good analog,Non Speciality Crop,
IL_La Salle,KS_Kingman,good analog,Non Speciality Crop,
IL_La Salle,OK_Grant,good analog,Non Speciality Crop,
IL_La Salle,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Lee,KS_Brown,good analog,Non Speciality Crop,
IL_Lee,KS_Atchison,good analog,Non Speciality Crop,
IL_Lee,KS_Jackson,good analog,Non Speciality Crop,
IL_Lee,KS_Washington,good analog,Non Speciality Crop,
IL_Lee,KS_Kingman,good analog,Non Speciality Crop,
IL_Lee,KS_Cloud,good analog,Non Speciality Crop,
IL_Lee,KS_Rice,good analog,Non Speciality Crop,
IL_Madison,OK_Kay,good analog,Non Speciality Crop,
IL_Madison,OK_Noble,good analog,Non Speciality Crop,
IL_Madison,OK_Logan,good analog,Non Speciality Crop,
IL_Madison,MO_Stoddard,good analog,Non Speciality Crop,
IL_Madison,AR_Greene,good analog,Non Speciality Crop,
IL_Madison,MO_Butler,good analog,Non Speciality Crop,
IL_Madison,OK_Kingfisher,good analog,Non Speciality Crop,
IL_Madison,MO_Scott,good analog,Non Speciality Crop,
IL_Madison,AR_Lawrence,good analog,Non Speciality Crop,
IL_Madison,MO_New Madrid,good analog,Non Speciality Crop,
IL_Marshall,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Marshall,KS_Harvey,good analog,Non Speciality Crop,
IL_Marshall,KS_Reno,good analog,Non Speciality Crop,
IL_Marshall,KS_Kingman,good analog,Non Speciality Crop,
IL_Marshall,KS_McPherson,good analog,Non Speciality Crop,
IL_Marshall,OK_Grant,good analog,Non Speciality Crop,
IL_Marshall,OK_Alfalfa,good analog,Non Speciality Crop,
IL_Marshall,MO_Lewis,good analog,Non Speciality Crop,
IL_Marshall,MO_Shelby,good analog,Non Speciality Crop,
IL_Marshall,KS_Leavenworth,good analog,Non Speciality Crop,
IL_Mason,KS_Sumner,good analog,Non Speciality Crop,
IL_Mason,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Mason,KS_Kingman,good analog,Non Speciality Crop,
IL_Mason,KS_Harper,good analog,Non Speciality Crop,
IL_Mason,KS_Cowley,good analog,Non Speciality Crop,
IL_Mason,IL_Madison,good analog,Speciality Crop,
IL_Mason,KS_Harvey,good analog,Non Speciality Crop,
IL_Mason,OK_Grant,good analog,Non Speciality Crop,
IL_Mason,KS_Leavenworth,good analog,Non Speciality Crop,
IL_Mason,MO_Saint Louis,good analog,Non Speciality Crop,
IL_Moultrie,KS_Sumner,good analog,Non Speciality Crop,
IL_Moultrie,KS_Cowley,good analog,Non Speciality Crop,
IL_Moultrie,OK_Kay,good analog,Non Speciality Crop,
IL_Moultrie,IL_Saint Clair,good analog,Non Speciality Crop,
IL_Moultrie,MO_Butler,good analog,Non Speciality Crop,
IL_Moultrie,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Moultrie,OK_Grant,good analog,Non Speciality Crop,
IL_Moultrie,MO_Saint Louis,good analog,Non Speciality Crop,
IL_Moultrie,OK_Garfield,good analog,Non Speciality Crop,
IL_Ogle,KS_Brown,good analog,Non Speciality Crop,
IL_Ogle,KS_Republic,good analog,Non Speciality Crop,
IL_Ogle,NE_Richardson,good analog,Non Speciality Crop,
IL_Ogle,KS_Nemaha,good analog,Non Speciality Crop,
IL_Ogle,MO_Macon,good analog,Non Speciality Crop,
IL_Ogle,KS_Kingman,good analog,Non Speciality Crop,
IL_Ogle,KS_Rice,good analog,Non Speciality Crop,
IL_Peoria,KS_Harvey,good analog,Non Speciality Crop,
IL_Peoria,KS_Reno,good analog,Non Speciality Crop,
IL_Peoria,KS_McPherson,good analog,Non Speciality Crop,
IL_Peoria,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Peoria,MO_Lewis,good analog,Non Speciality Crop,
IL_Peoria,KS_Marion,good analog,Non Speciality Crop,
IL_Peoria,KS_Leavenworth,good analog,Non Speciality Crop,
IL_Peoria,KS_Jefferson,good analog,Non Speciality Crop,
IL_Peoria,KS_Kingman,good analog,Non Speciality Crop,
IL_Peoria,KS_Harper,good analog,Non Speciality Crop,
IL_Stark,KS_Marion,good analog,Non Speciality Crop,
IL_Stark,KS_Clay,good analog,Non Speciality Crop,
IL_Stark,KS_Harvey,good analog,Non Speciality Crop,
IL_Stark,KS_Jefferson,good analog,Non Speciality Crop,
IL_Stark,KS_Reno,good analog,Non Speciality Crop,
IL_Stark,KS_Harper,good analog,Non Speciality Crop,
IL_Stark,KS_McPherson,good analog,Non Speciality Crop,
IL_Stark,KS_Leavenworth,good analog,Non Speciality Crop,
IL_Stark,KS_Morris,good analog,Non Speciality Crop,
IL_Stark,KS_Kingman,good analog,Non Speciality Crop,
IL_Tazewell,KS_Sedgwick,good analog,Non Speciality Crop,
IL_Tazewell,KS_Harvey,good analog,Non Speciality Crop,
IL_Tazewell,KS_Kingman,good analog,Non Speciality Crop,
IL_Tazewell,KS_Butler,good analog,Non Speciality Crop,
IL_Tazewell,KS_Reno,good analog,Non Speciality Crop,
IL_Tazewell,OK_Grant,good analog,Non Speciality Crop,
IL_Tazewell,OK_Alfalfa,good analog,Non Speciality Crop,
IL_Tazewell,KS_Sumner,good analog,Non Speciality Crop,
IL_Tazewell,KS_Leavenworth,good analog,Non Speciality Crop,
IL_Tazewell,KS_Harper,good analog,Non Speciality Crop,
IL_White,OK_Muskogee,good analog,Speciality Crop,
IL_White,AR_Jackson,good analog,Non Speciality Crop,
IL_White,AR_Poinsett,good analog,Non Speciality Crop,
IL_White,AR_Woodruff,good analog,Non Speciality Crop,
IL_White,AR_Clay,good analog,Non Speciality Crop,
IL_White,MO_Dunklin,good analog,Speciality Crop,
IL_White,AR_Lawrence,good analog,Non Speciality Crop,
IL_White,MO_Butler,good analog,Non Speciality Crop,
IL_White,AR_White,good analog,Non Speciality Crop,
IL_White,OK_Wagoner,good analog,Non Speciality Crop,
IL_Whiteside,KS_Atchison,good analog,Non Speciality Crop,
IL_Whiteside,KS_Atchison,good analog,Non Speciality Crop,
IL_Whiteside,IL_Hancock,good analog,Non Speciality Crop,
IL_Whiteside,IL_Hancock,good analog,Non Speciality Crop,
IL_Whiteside,IA_Lee,good analog,Non Speciality Crop,
IL_Whiteside,IA_Lee,good analog,Non Speciality Crop,
IL_Whiteside,KS_Cloud,good analog,Non Speciality Crop,
IL_Whiteside,KS_Cloud,good analog,Non Speciality Crop,
IL_Whiteside,KS_Rice,good analog,Non Speciality Crop,
IL_Whiteside,KS_Rice,good analog,Non Speciality Crop,
IN_Bartholomew,MO_Butler,good analog,Non Speciality Crop,
IN_Bartholomew,MO_New Madrid,good analog,Non Speciality Crop,
IN_Bartholomew,MO_Dunklin,good analog,Speciality Crop,
IN_Bartholomew,MO_Stoddard,good analog,Non Speciality Crop,
IN_Bartholomew,MO_Scott,good analog,Non Speciality Crop,
IN_Bartholomew,AR_Greene,good analog,Non Speciality Crop,
IN_Elkhart,KS_Leavenworth,good analog,Non Speciality Crop,
IN_Elkhart,NJ_Mercer,good analog,Speciality Crop,
IN_Elkhart,PA_Montgomery,good analog,Non Speciality Crop,
IN_Elkhart,PA_Lancaster,good analog,Speciality Crop,
IN_Elkhart,KS_Atchison,good analog,Non Speciality Crop,
IN_Elkhart,MO_Audrain,good analog,Non Speciality Crop,
IN_Elkhart,MO_Lewis,good analog,Non Speciality Crop,
IN_Grant,MO_Saint Louis,good analog,Non Speciality Crop,
IN_Grant,IL_Saint Clair,good analog,Non Speciality Crop,
IN_Grant,MO_Saint Charles,good analog,Non Speciality Crop,
IN_Grant,IL_Madison,good analog,Speciality Crop,
IN_Grant,KS_Leavenworth,good analog,Non Speciality Crop,
IN_Grant,KS_Sedgwick,good analog,Non Speciality Crop,
IN_Knox,AR_Greene,good analog,Non Speciality Crop,
IN_Knox,MO_Dunklin,good analog,Speciality Crop,
IN_Knox,AR_Lawrence,good analog,Non Speciality Crop,
IN_Knox,MO_Scott,good analog,Non Speciality Crop,
IN_Knox,AR_Independence,good analog,Non Speciality Crop,
IN_Knox,AR_Clay,good analog,Non Speciality Crop,
IN_Knox,MO_Butler,good analog,Non Speciality Crop,
IN_Knox,MO_Stoddard,good analog,Non Speciality Crop,
IN_Knox,MO_New Madrid,good analog,Non Speciality Crop,
IN_Knox,MO_Mississippi,good analog,Non Speciality Crop,
IN_Porter,KS_Leavenworth,good analog,Non Speciality Crop,
IN_Porter,KS_Jefferson,good analog,Non Speciality Crop,
IN_Porter,PA_Montgomery,good analog,Non Speciality Crop,
IN_Porter,KS_Wyandotte,good analog,Non Speciality Crop,
IN_Porter,KS_Sedgwick,good analog,Non Speciality Crop,
IN_Porter,KS_Kingman,good analog,Non Speciality Crop,
IN_Porter,IL_Madison,good analog,Speciality Crop,
IN_Porter,KS_Atchison,good analog,Non Speciality Crop,
IN_Porter,KS_Sumner,good analog,Non Speciality Crop,
IN_Porter,KS_Harper,good analog,Non Speciality Crop,
IN_Randolph,MO_Saint Louis,good analog,Non Speciality Crop,
IN_Randolph,IL_Saint Clair,good analog,Non Speciality Crop,
IN_Randolph,MO_Saint Charles,good analog,Non Speciality Crop,
IN_Randolph,NJ_Camden,good analog,Speciality Crop,
IN_Randolph,IL_Madison,good analog,Speciality Crop,
IN_Randolph,IL_Jefferson,good analog,Non Speciality Crop,
IN_Sullivan,MO_Butler,good analog,Non Speciality Crop,
IN_Sullivan,AR_Randolph,good analog,Non Speciality Crop,
IN_Sullivan,MO_Stoddard,good analog,Non Speciality Crop,
IN_Sullivan,AR_Clay,good analog,Non Speciality Crop,
IN_Sullivan,MO_New Madrid,good analog,Non Speciality Crop,
IN_Sullivan,MO_Scott,good analog,Non Speciality Crop,
IN_Sullivan,OK_Kingfisher,good analog,Non Speciality Crop,
KS_Grant,OK_Harper,good analog,Non Speciality Crop,
KS_Grant,OK_Woods,good analog,Non Speciality Crop,
KS_Grant,TX_Collingsworth,good analog,Non Speciality Crop,
KS_Grant,TX_Roberts,good analog,Non Speciality Crop,
KS_Grant,OK_Woodward,good analog,Non Speciality Crop,
KS_Grant,TX_Donley,good analog,Non Speciality Crop,
KS_Grant,TX_Hemphill,good analog,Non Speciality Crop,
KS_Grant,OK_Beaver,good analog,Non Speciality Crop,
KS_Grant,TX_Hansford,good analog,Non Speciality Crop,
KS_Grant,TX_Lipscomb,good analog,Non Speciality Crop,
KS_Labette,OK_Tillman,good analog,Non Speciality Crop,
KS_Labette,OK_Cotton,good analog,Non Speciality Crop,
KS_Labette,OK_Jackson,good analog,Non Speciality Crop,
KS_Labette,OK_Kingfisher,good analog,Non Speciality Crop,
KS_Labette,TX_Wilbarger,good analog,Non Speciality Crop,
KS_Labette,OK_Noble,good analog,Non Speciality Crop,
KS_Labette,OK_Kiowa,good analog,Non Speciality Crop,
KS_Labette,TX_Wichita,good analog,Non Speciality Crop,
KS_Labette,OK_Kay,good analog,Non Speciality Crop,
KS_Labette,TX_Foard,good analog,Non Speciality Crop,
MA_Bristol,NY_Westchester,good analog,Non Speciality Crop,
MA_Bristol,NJ_Monmouth,good analog,Speciality Crop,
MA_Bristol,VA_Accomack,good analog,Speciality Crop,
MA_Bristol,DE_Kent,good analog,Speciality Crop,
MA_Bristol,RI_Newport,good analog,Speciality Crop,
MA_Bristol,CT_Fairfield,good analog,Non Speciality Crop,
MA_Bristol,MD_Calvert,good analog,Non Speciality Crop,
MA_Bristol,MD_Somerset,good analog,Non Speciality Crop,
MA_Bristol,OH_Erie,good analog,Speciality Crop,
MA_Bristol,MD_Saint Mary's,good analog,Non Speciality Crop,
MA_Franklin,IA_Des Moines,good analog,Non Speciality Crop,
MA_Franklin,NJ_Mercer,good analog,Speciality Crop,
MA_Franklin,PA_Montgomery,good analog,Non Speciality Crop,
MA_Hampshire,IA_Lee,good analog,Non Speciality Crop,
MA_Hampshire,IL_Henderson,good analog,Non Speciality Crop,
MA_Hampshire,IL_Hancock,good analog,Non Speciality Crop,
MA_Hampshire,MO_Knox,good analog,Non Speciality Crop,
MA_Middlesex,NY_Westchester,good analog,Non Speciality Crop,
MA_Middlesex,MI_Berrien,good analog,Speciality Crop,
MA_Middlesex,OH_Ottawa,good analog,Speciality Crop,
MA_Middlesex,MI_Wayne,good analog,Non Speciality Crop,
MA_Middlesex,PA_Bucks,good analog,Speciality Crop,
MA_Middlesex,CT_Fairfield,good analog,Non Speciality Crop,
MA_Middlesex,IL_Cook,good analog,Speciality Crop,
MA_Middlesex,PA_Cumberland,good analog,Speciality Crop,
MA_Middlesex,OR_Jackson,good analog,Speciality Crop,
MA_Middlesex,NJ_Mercer,good analog,Speciality Crop,
MA_Worcester,NJ_Mercer,good analog,Speciality Crop,
MA_Worcester,NJ_Somerset,good analog,Non Speciality Crop,
MA_Worcester,PA_Bucks,good analog,Speciality Crop,
MA_Worcester,IL_Mercer,good analog,Non Speciality Crop,
MA_Worcester,OR_Jackson,good analog,Speciality Crop,
MA_Worcester,PA_Montgomery,good analog,Non Speciality Crop,
MA_Worcester,IA_Des Moines,good analog,Non Speciality Crop,
MD_Baltimore,MO_New Madrid,good analog,Non Speciality Crop,
MD_Baltimore,MO_Dunklin,good analog,Speciality Crop,
MD_Baltimore,AR_Greene,good analog,Non Speciality Crop,
MD_Baltimore,VA_Essex,good analog,Non Speciality Crop,
MD_Baltimore,MO_Scott,good analog,Non Speciality Crop,
MD_Baltimore,MO_Butler,good analog,Non Speciality Crop,
MD_Baltimore,MO_Stoddard,good analog,Non Speciality Crop,
MD_Baltimore,MD_Wicomico,good analog,Speciality Crop,
MD_Baltimore,MD_Charles,good analog,Non Speciality Crop,
MD_Baltimore,VA_Westmoreland,good analog,Speciality Crop,
MD_Caroline,AR_Woodruff,good analog,Non Speciality Crop,
MD_Caroline,AR_Jackson,good analog,Non Speciality Crop,
MD_Caroline,AR_Prairie,good analog,Non Speciality Crop,
MD_Caroline,AR_White,good analog,Non Speciality Crop,
MD_Caroline,AR_Greene,good analog,Non Speciality Crop,
MD_Caroline,AR_Pulaski,good analog,Non Speciality Crop,
MD_Caroline,AR_Poinsett,good analog,Non Speciality Crop,
MD_Caroline,TN_Lake,good analog,Non Speciality Crop,
MD_Carroll,VA_Essex,good analog,Non Speciality Crop,
MD_Carroll,MO_New Madrid,good analog,Non Speciality Crop,
MD_Carroll,MO_Scott,good analog,Non Speciality Crop,
MD_Carroll,MO_Butler,good analog,Non Speciality Crop,
MD_Carroll,TN_Lake,good analog,Non Speciality Crop,
MD_Carroll,MO_Stoddard,good analog,Non Speciality Crop,
MD_Carroll,VA_Westmoreland,good analog,Speciality Crop,
MD_Carroll,MD_Charles,good analog,Non Speciality Crop,
MD_Carroll,UT_Washington,good analog,Non Speciality Crop,
MD_Carroll,MO_Dunklin,good analog,Speciality Crop,
MD_Harford,MO_Dunklin,good analog,Speciality Crop,
MD_Harford,AR_Clay,good analog,Non Speciality Crop,
MD_Harford,AR_Greene,good analog,Non Speciality Crop,
MD_Harford,MO_New Madrid,good analog,Non Speciality Crop,
MD_Harford,VA_Essex,good analog,Non Speciality Crop,
MD_Harford,MO_Butler,good analog,Non Speciality Crop,
MD_Harford,MD_Charles,good analog,Non Speciality Crop,
MD_Harford,TN_Lake,good analog,Non Speciality Crop,
MD_Harford,MO_Pemiscot,good analog,Non Speciality Crop,
MD_Washington,MO_Butler,good analog,Non Speciality Crop,
MD_Washington,VA_Essex,good analog,Non Speciality Crop,
MD_Washington,UT_Washington,good analog,Non Speciality Crop,
MD_Washington,MO_Dunklin,good analog,Speciality Crop,
MD_Washington,MO_New Madrid,good analog,Non Speciality Crop,
MD_Washington,MD_Charles,good analog,Non Speciality Crop,
MD_Washington,MD_Talbot,good analog,Non Speciality Crop,
MD_Washington,MO_Scott,good analog,Non Speciality Crop,
MD_Washington,MO_Stoddard,good analog,Non Speciality Crop,
MD_Washington,AR_Clay,good analog,Non Speciality Crop,
MD_Wicomico,AR_Prairie,good analog,Non Speciality Crop,
MD_Wicomico,AR_Pulaski,good analog,Non Speciality Crop,
MD_Wicomico,AR_Lonoke,good analog,Speciality Crop,
MD_Wicomico,AR_Jefferson,good analog,Speciality Crop,
MD_Wicomico,AR_Jackson,good analog,Non Speciality Crop,
MD_Wicomico,AR_Woodruff,good analog,Non Speciality Crop,
MD_Wicomico,AR_White,good analog,Non Speciality Crop,
MD_Wicomico,TN_Lauderdale,good analog,Non Speciality Crop,
MD_Wicomico,AR_Cleveland,good analog,Non Speciality Crop,
MD_Wicomico,AR_Arkansas,good analog,Non Speciality Crop,
MD_Worcester,AR_Lonoke,good analog,Speciality Crop,
MD_Worcester,AR_Jefferson,good analog,Speciality Crop,
MD_Worcester,AR_Prairie,good analog,Non Speciality Crop,
MD_Worcester,AR_Arkansas,good analog,Non Speciality Crop,
