State,value,Category
MI_Gratiot,KS_Cloud,Non Speciality Crop
MI_Gratiot,WA_Franklin,Speciality Crop
MI_Gratiot,OR_Morrow,Speciality Crop
MI_Gratiot,KS_Harvey,Non Speciality Crop
MI_Ionia,UT_Davis,Speciality Crop
MI_Ionia,UT_Salt Lake,Non Speciality Crop
MI_Ionia,UT_Washington,Non Speciality Crop
MI_Ionia,KS_Republic,Non Speciality Crop
MI_Ionia,KS_Cloud,Non Speciality Crop
MI_Ionia,OR_Jackson,Speciality Crop
MI_Ionia,KS_Mitchell,Non Speciality Crop
MI_Ionia,KS_Harvey,Non Speciality Crop
MI_Ionia,KS_McPherson,Non Speciality Crop
MI_Ionia,KS_Sedgwick,Non Speciality Crop
MI_Isabella,UT_Davis,Speciality Crop
MI_Isabella,WA_Benton,Speciality Crop
MI_Isabella,OR_Morrow,Speciality Crop
MI_Isabella,UT_Weber,Speciality Crop
MI_Isabella,WA_Walla Walla,Speciality Crop
MI_Isabella,UT_Salt Lake,Non Speciality Crop
MI_Isabella,WA_Franklin,Speciality Crop
MI_Isabella,OR_Jackson,Speciality Crop
MI_Isabella,UT_Washington,Non Speciality Crop
MI_Kalamazoo,KS_Sedgwick,Non Speciality Crop
MI_Kalamazoo,UT_Washington,Non Speciality Crop
MI_Kalamazoo,KS_Harvey,Non Speciality Crop
MI_Kalamazoo,KS_Butler,Non Speciality Crop
MI_Kalamazoo,KS_Sumner,Non Speciality Crop
MI_Kalamazoo,MO_Knox,Non Speciality Crop
MI_Kalamazoo,MO_Lewis,Non Speciality Crop
MI_Kalamazoo,MO_Shelby,Non Speciality Crop
MI_Kalamazoo,KS_Leavenworth,Non Speciality Crop
MI_Kalamazoo,KS_Jefferson,Non Speciality Crop
MI_Kalkaska,OR_Umatilla,Speciality Crop
MI_Kalkaska,OR_Jackson,Speciality Crop
MI_Kalkaska,UT_Salt Lake,Non Speciality Crop
MI_Kalkaska,OR_Gilliam,Non Speciality Crop
MI_Kalkaska,WA_Columbia,Non Speciality Crop
MI_Kalkaska,OR_Wasco,Non Speciality Crop
MI_Kalkaska,WA_Garfield,Non Speciality Crop
MI_Kalkaska,MI_Tuscola,Speciality Crop
MI_Kalkaska,UT_Weber,Speciality Crop
MI_Kalkaska,WA_Yakima,Speciality Crop
MI_Kent,UT_Davis,Speciality Crop
MI_Kent,UT_Salt Lake,Non Speciality Crop
MI_Kent,OR_Jackson,Speciality Crop
MI_Kent,UT_Washington,Non Speciality Crop
MI_Kent,WA_Franklin,Speciality Crop
MI_Kent,MI_Wayne,Non Speciality Crop
MI_Kent,OR_Morrow,Speciality Crop
MI_Kent,KS_Cloud,Non Speciality Crop
MI_Kent,KS_Republic,Non Speciality Crop
MI_Lapeer,UT_Davis,Speciality Crop
MI_Lapeer,OR_Jackson,Speciality Crop
MI_Lapeer,UT_Washington,Non Speciality Crop
MI_Lapeer,KS_Atchison,Non Speciality Crop
MI_Lapeer,KS_Jefferson,Non Speciality Crop
MI_Lapeer,KS_Leavenworth,Non Speciality Crop
MI_Leelanau,OR_Jackson,Speciality Crop
MI_Leelanau,WA_Columbia,Non Speciality Crop
MI_Leelanau,WA_Garfield,Non Speciality Crop
MI_Leelanau,OR_Umatilla,Speciality Crop
MI_Leelanau,OH_Ottawa,Speciality Crop
MI_Leelanau,WA_Asotin,Non Speciality Crop
MI_Leelanau,UT_Salt Lake,Non Speciality Crop
MI_Lenawee,KS_Harvey,Non Speciality Crop
MI_Lenawee,KS_Sedgwick,Non Speciality Crop
MI_Lenawee,KS_McPherson,Non Speciality Crop
MI_Lenawee,KS_Cloud,Non Speciality Crop
MI_Lenawee,MO_Knox,Non Speciality Crop
MI_Lenawee,MO_Macon,Non Speciality Crop
MI_Lenawee,MO_Shelby,Non Speciality Crop
MI_Lenawee,MO_Lewis,Non Speciality Crop
MI_Lenawee,UT_Washington,Non Speciality Crop
MI_Lenawee,KS_Rice,Non Speciality Crop
MI_Livingston,KS_Atchison,Non Speciality Crop
MI_Livingston,UT_Washington,Non Speciality Crop
MI_Livingston,UT_Davis,Speciality Crop
MI_Livingston,KS_Jefferson,Non Speciality Crop
MI_Livingston,KS_Leavenworth,Non Speciality Crop
MI_Livingston,UT_Salt Lake,Non Speciality Crop
MI_Livingston,OR_Jackson,Speciality Crop
MI_Livingston,KS_Morris,Non Speciality Crop
MI_Macomb,UT_Washington,Non Speciality Crop
MI_Macomb,KS_Atchison,Non Speciality Crop
MI_Macomb,KS_Harvey,Non Speciality Crop
MI_Macomb,KS_Cloud,Non Speciality Crop
MI_Macomb,UT_Davis,Speciality Crop
MI_Macomb,KS_Riley,Non Speciality Crop
MI_Macomb,KS_Sedgwick,Non Speciality Crop
MI_Macomb,KS_Butler,Non Speciality Crop
MI_Mason,OR_Jackson,Speciality Crop
MI_Mason,OR_Umatilla,Speciality Crop
MI_Mason,MI_Wayne,Non Speciality Crop
MI_Mason,UT_Davis,Speciality Crop
MI_Mason,UT_Salt Lake,Non Speciality Crop
MI_Mason,OH_Ottawa,Speciality Crop
MI_Mason,OH_Erie,Speciality Crop
MI_Mason,WA_Columbia,Non Speciality Crop
MI_Mason,NJ_Salem,Speciality Crop
MI_Mason,NJ_Gloucester,Speciality Crop
MI_Mecosta,UT_Davis,Speciality Crop
MI_Mecosta,UT_Salt Lake,Non Speciality Crop
MI_Mecosta,UT_Weber,Speciality Crop
MI_Mecosta,WA_Franklin,Speciality Crop
MI_Mecosta,OR_Jackson,Speciality Crop
MI_Mecosta,WA_Benton,Speciality Crop
MI_Mecosta,WA_Walla Walla,Speciality Crop
MI_Mecosta,OR_Morrow,Speciality Crop
MI_Mecosta,ID_Canyon,Speciality Crop
MI_Monroe,KS_Sedgwick,Non Speciality Crop
MI_Monroe,KS_Harvey,Non Speciality Crop
MI_Monroe,UT_Washington,Non Speciality Crop
MI_Monroe,KS_McPherson,Non Speciality Crop
MI_Monroe,KS_Reno,Non Speciality Crop
MI_Monroe,KS_Sumner,Non Speciality Crop
MI_Montcalm,UT_Davis,Speciality Crop
MI_Montcalm,UT_Salt Lake,Non Speciality Crop
MI_Montcalm,UT_Weber,Speciality Crop
MI_Montcalm,OR_Jackson,Speciality Crop
MI_Montcalm,UT_Washington,Non Speciality Crop
MI_Montcalm,WA_Benton,Speciality Crop
MI_Montcalm,WA_Franklin,Speciality Crop
MI_Montcalm,OR_Morrow,Speciality Crop
MI_Montcalm,KS_Cloud,Non Speciality Crop
MI_Muskegon,OR_Jackson,Speciality Crop
MI_Muskegon,UT_Davis,Speciality Crop
MI_Muskegon,UT_Salt Lake,Non Speciality Crop
MI_Muskegon,MI_Wayne,Non Speciality Crop
MI_Muskegon,OR_Morrow,Speciality Crop
MI_Muskegon,WA_Benton,Speciality Crop
MI_Muskegon,OH_Ottawa,Speciality Crop
MI_Muskegon,OR_Umatilla,Speciality Crop
MI_Muskegon,MO_Knox,Non Speciality Crop
MI_Muskegon,UT_Washington,Non Speciality Crop
MI_Newaygo,UT_Davis,Speciality Crop
MI_Newaygo,UT_Salt Lake,Non Speciality Crop
MI_Newaygo,OR_Jackson,Speciality Crop
MI_Newaygo,UT_Weber,Speciality Crop
MI_Newaygo,WA_Benton,Speciality Crop
MI_Newaygo,OR_Morrow,Speciality Crop
MI_Newaygo,WA_Franklin,Speciality Crop
MI_Oceana,OR_Jackson,Speciality Crop
MI_Oceana,UT_Salt Lake,Non Speciality Crop
MI_Oceana,UT_Davis,Speciality Crop
MI_Oceana,OR_Umatilla,Speciality Crop
MI_Oceana,WA_Columbia,Non Speciality Crop
MI_Oceana,WA_Walla Walla,Speciality Crop
MI_Oceana,WA_Benton,Speciality Crop
MI_Oceana,OR_Morrow,Speciality Crop
MI_Oceana,MI_Wayne,Non Speciality Crop
MI_Oceana,UT_Weber,Speciality Crop
MI_Otsego,OR_Jackson,Speciality Crop
MI_Otsego,OR_Umatilla,Speciality Crop
MI_Otsego,WA_Columbia,Non Speciality Crop
MI_Otsego,UT_Salt Lake,Non Speciality Crop
MI_Otsego,OR_Gilliam,Non Speciality Crop
MI_Otsego,WA_Garfield,Non Speciality Crop
MI_Otsego,OR_Wasco,Non Speciality Crop
MI_Ottawa,UT_Davis,Speciality Crop
MI_Ottawa,OR_Jackson,Speciality Crop
MI_Ottawa,UT_Washington,Non Speciality Crop
MI_Ottawa,OH_Ottawa,Speciality Crop
MI_Ottawa,NY_Westchester,Non Speciality Crop
MI_Ottawa,PA_Cumberland,Speciality Crop
MI_Ottawa,WA_Walla Walla,Speciality Crop
MI_Ottawa,UT_Salt Lake,Non Speciality Crop
MI_Ottawa,WA_Benton,Speciality Crop
MI_Ottawa,KS_Atchison,Non Speciality Crop
MI_Presque Isle,WA_Columbia,Non Speciality Crop
MI_Presque Isle,OR_Umatilla,Speciality Crop
MI_Presque Isle,WA_Garfield,Non Speciality Crop
MI_Presque Isle,OR_Jackson,Speciality Crop
MI_Presque Isle,UT_Salt Lake,Non Speciality Crop
MI_Presque Isle,ID_Nez Perce,Non Speciality Crop
MI_Presque Isle,OR_Sherman,Non Speciality Crop
MI_Presque Isle,WA_Klickitat,Non Speciality Crop
MI_Saginaw,UT_Davis,Speciality Crop
MI_Saginaw,UT_Washington,Non Speciality Crop
MI_Saginaw,WA_Benton,Speciality Crop
MI_Saginaw,OR_Jackson,Speciality Crop
MI_Saginaw,UT_Salt Lake,Non Speciality Crop
MI_Saginaw,OR_Morrow,Speciality Crop
MI_Saginaw,KS_Cloud,Non Speciality Crop
MI_Saginaw,WA_Walla Walla,Speciality Crop
MI_Saginaw,WA_Franklin,Speciality Crop
MI_Saginaw,KS_Sedgwick,Non Speciality Crop
MI_Tuscola,UT_Davis,Speciality Crop
MI_Tuscola,WA_Benton,Speciality Crop
MI_Tuscola,WA_Walla Walla,Speciality Crop
MI_Tuscola,OR_Morrow,Speciality Crop
MI_Tuscola,UT_Washington,Non Speciality Crop
MI_Tuscola,WA_Franklin,Speciality Crop
MI_Tuscola,OR_Jackson,Speciality Crop
MI_Tuscola,OR_Umatilla,Speciality Crop
MI_Tuscola,KS_Sedgwick,Non Speciality Crop
MI_Tuscola,UT_Salt Lake,Non Speciality Crop
MI_Van Buren,UT_Washington,Non Speciality Crop
MI_Van Buren,NJ_Monmouth,Speciality Crop
MI_Van Buren,KS_Leavenworth,Non Speciality Crop
MI_Van Buren,KS_Jefferson,Non Speciality Crop
MI_Van Buren,PA_Montgomery,Non Speciality Crop
MI_Van Buren,NJ_Burlington,Speciality Crop
MI_Van Buren,CA_Shasta,Speciality Crop
MI_Van Buren,KS_Sedgwick,Non Speciality Crop
MI_Washtenaw,KS_Jefferson,Non Speciality Crop
MI_Washtenaw,KS_Atchison,Non Speciality Crop
MI_Washtenaw,UT_Washington,Non Speciality Crop
MI_Washtenaw,KS_Cloud,Non Speciality Crop
MI_Washtenaw,KS_Harvey,Non Speciality Crop
MI_Washtenaw,KS_Riley,Non Speciality Crop
MI_Washtenaw,KS_Leavenworth,Non Speciality Crop
MI_Washtenaw,KS_Sedgwick,Non Speciality Crop
MN_Benton,KS_Mitchell,Non Speciality Crop
MN_Benton,KS_Smith,Non Speciality Crop
MN_Benton,KS_Rooks,Non Speciality Crop
MN_Benton,SD_Aurora,Non Speciality Crop
MN_Benton,KS_Ellis,Non Speciality Crop
MN_Benton,KS_Phillips,Non Speciality Crop
MN_Benton,KS_Osborne,Non Speciality Crop
MN_Blue Earth,KS_Ellsworth,Non Speciality Crop
MN_Blue Earth,KS_Mitchell,Non Speciality Crop
MN_Blue Earth,KS_Rice,Non Speciality Crop
MN_Blue Earth,KS_Barton,Non Speciality Crop
MN_Blue Earth,KS_Smith,Non Speciality Crop
MN_Blue Earth,KS_Osborne,Non Speciality Crop
MN_Blue Earth,KS_Kingman,Non Speciality Crop
MN_Blue Earth,KS_Reno,Non Speciality Crop
MN_Blue Earth,NE_Saunders,Non Speciality Crop
MN_Blue Earth,KS_Rooks,Non Speciality Crop
MN_Brown,KS_Ellsworth,Non Speciality Crop
MN_Brown,KS_Smith,Non Speciality Crop
MN_Brown,KS_Mitchell,Non Speciality Crop
MN_Brown,KS_Rice,Non Speciality Crop
MN_Brown,KS_Barton,Non Speciality Crop
MN_Brown,KS_Kingman,Non Speciality Crop
MN_Brown,KS_Ellis,Non Speciality Crop
MN_Brown,KS_Rooks,Non Speciality Crop
MN_Brown,KS_Rush,Non Speciality Crop
MN_Brown,KS_Stafford,Non Speciality Crop
MN_Chippewa,KS_Ellsworth,Non Speciality Crop
MN_Chippewa,KS_Mitchell,Non Speciality Crop
MN_Chippewa,KS_Smith,Non Speciality Crop
MN_Chippewa,KS_Barton,Non Speciality Crop
MN_Chippewa,KS_Rice,Non Speciality Crop
MN_Chippewa,SD_Douglas,Non Speciality Crop
MN_Chippewa,KS_Rooks,Non Speciality Crop
MN_Chippewa,KS_Kingman,Non Speciality Crop
MN_Chippewa,KS_Reno,Non Speciality Crop
MN_Chisago,KS_Mitchell,Non Speciality Crop
MN_Chisago,KS_Ellsworth,Non Speciality Crop
MN_Chisago,NE_Brown,Non Speciality Crop
MN_Chisago,SD_Davison,Non Speciality Crop
MN_Chisago,KS_Smith,Non Speciality Crop
MN_Chisago,KS_Rice,Non Speciality Crop
MN_Chisago,KS_Barton,Non Speciality Crop
MN_Clay,SD_Tripp,Non Speciality Crop
MN_Clay,SD_Charles Mix,Non Speciality Crop
MN_Clay,SD_Mellette,Non Speciality Crop
MN_Clay,SD_Jones,Non Speciality Crop
MN_Clay,KS_Smith,Non Speciality Crop
MN_Clay,SD_Gregory,Non Speciality Crop
MN_Clay,KS_Phillips,Non Speciality Crop
MN_Clay,SD_Jackson,Non Speciality Crop
MN_Clay,KS_Rooks,Non Speciality Crop
MN_Clay,UT_Davis,Speciality Crop
MN_Cottonwood,KS_Ellsworth,Non Speciality Crop
MN_Cottonwood,KS_Mitchell,Non Speciality Crop
MN_Cottonwood,KS_Barton,Non Speciality Crop
MN_Cottonwood,KS_Rice,Non Speciality Crop
MN_Cottonwood,KS_Rooks,Non Speciality Crop
MN_Cottonwood,SD_Douglas,Non Speciality Crop
MN_Cottonwood,SD_Charles Mix,Non Speciality Crop
MN_Cottonwood,KS_Smith,Non Speciality Crop
MN_Cottonwood,KS_Ellis,Non Speciality Crop
MN_Cottonwood,KS_Kingman,Non Speciality Crop
MN_Dakota,KS_Ellsworth,Non Speciality Crop
MN_Dakota,KS_Mitchell,Non Speciality Crop
MN_Dakota,KS_Rice,Non Speciality Crop
MN_Dakota,KS_Smith,Non Speciality Crop
MN_Dakota,KS_Barton,Non Speciality Crop
MN_Dakota,NE_Burt,Non Speciality Crop
MN_Dakota,NE_Saunders,Non Speciality Crop
MN_Dakota,KS_Kingman,Non Speciality Crop
MN_Dakota,KS_Rush,Non Speciality Crop
MN_Dodge,KS_Mitchell,Non Speciality Crop
MN_Dodge,KS_Ellsworth,Non Speciality Crop
MN_Dodge,KS_Smith,Non Speciality Crop
MN_Dodge,KS_Barton,Non Speciality Crop
MN_Dodge,KS_Rush,Non Speciality Crop
MN_Dodge,NE_Burt,Non Speciality Crop
MN_Dodge,NE_Sarpy,Non Speciality Crop
MN_Dodge,NE_Saunders,Non Speciality Crop
MN_Dodge,KS_Kingman,Non Speciality Crop
MN_Dodge,KS_Osborne,Non Speciality Crop
MN_Faribault,KS_Rice,Non Speciality Crop
MN_Faribault,KS_Mitchell,Non Speciality Crop
MN_Faribault,KS_Ellsworth,Non Speciality Crop
MN_Faribault,KS_Kingman,Non Speciality Crop
MN_Faribault,NE_Sarpy,Non Speciality Crop
MN_Faribault,KS_Barton,Non Speciality Crop
MN_Faribault,NE_Saunders,Non Speciality Crop
MN_Faribault,KS_Reno,Non Speciality Crop
MN_Faribault,NE_Dodge,Non Speciality Crop
MN_Faribault,KS_Smith,Non Speciality Crop
MN_Fillmore,KS_Mitchell,Non Speciality Crop
MN_Fillmore,KS_Smith,Non Speciality Crop
MN_Fillmore,KS_Ellsworth,Non Speciality Crop
MN_Freeborn,KS_Ellsworth,Non Speciality Crop
MN_Freeborn,NE_Saunders,Non Speciality Crop
MN_Freeborn,NE_Sarpy,Non Speciality Crop
MN_Freeborn,KS_Mitchell,Non Speciality Crop
MN_Freeborn,KS_Reno,Non Speciality Crop
MN_Freeborn,KS_Kingman,Non Speciality Crop
MN_Freeborn,KS_Rice,Non Speciality Crop
MN_Freeborn,NE_Cass,Non Speciality Crop
MN_Freeborn,IA_Mills,Non Speciality Crop
MN_Freeborn,KS_Barton,Non Speciality Crop
MN_Goodhue,KS_Mitchell,Non Speciality Crop
MN_Goodhue,KS_Ellsworth,Non Speciality Crop
MN_Goodhue,KS_Barton,Non Speciality Crop
MN_Goodhue,KS_Rush,Non Speciality Crop
MN_Goodhue,NE_Burt,Non Speciality Crop
MN_Goodhue,KS_Kingman,Non Speciality Crop
MN_Goodhue,KS_Smith,Non Speciality Crop
MN_Goodhue,KS_Osborne,Non Speciality Crop
MN_Goodhue,KS_Reno,Non Speciality Crop
MN_Kandiyohi,KS_Mitchell,Non Speciality Crop
MN_Kandiyohi,KS_Ellsworth,Non Speciality Crop
MN_Kandiyohi,KS_Barton,Non Speciality Crop
MN_Kandiyohi,KS_Rice,Non Speciality Crop
MN_Kandiyohi,KS_Smith,Non Speciality Crop
MN_Kandiyohi,KS_Rush,Non Speciality Crop
MN_Kandiyohi,KS_Kingman,Non Speciality Crop
MN_Kandiyohi,KS_Stafford,Non Speciality Crop
MN_Kandiyohi,KS_Reno,Non Speciality Crop
MN_Kittson,SD_Stanley,Non Speciality Crop
MN_Kittson,SD_Jones,Non Speciality Crop
MN_Kittson,SD_Mellette,Non Speciality Crop
MN_Kittson,SD_Tripp,Non Speciality Crop
MN_Kittson,SD_Haakon,Non Speciality Crop
MN_Kittson,SD_Lyman,Non Speciality Crop
MN_Kittson,SD_Sully,Non Speciality Crop
MN_Kittson,SD_Hughes,Non Speciality Crop
MN_Kittson,SD_Dewey,Non Speciality Crop
MN_Le Sueur,KS_Ellsworth,Non Speciality Crop
MN_Le Sueur,KS_Mitchell,Non Speciality Crop
MN_Le Sueur,KS_Barton,Non Speciality Crop
MN_Le Sueur,KS_Smith,Non Speciality Crop
MN_Le Sueur,KS_Reno,Non Speciality Crop
MN_Le Sueur,NE_Sarpy,Non Speciality Crop
MN_Le Sueur,KS_Kingman,Non Speciality Crop
MN_Le Sueur,KS_Rice,Non Speciality Crop
MN_Le Sueur,KS_Osborne,Non Speciality Crop
MN_Le Sueur,KS_Jewell,Non Speciality Crop
MN_Martin,KS_Ellsworth,Non Speciality Crop
MN_Martin,KS_Mitchell,Non Speciality Crop
MN_Martin,KS_Rice,Non Speciality Crop
MN_Martin,KS_Smith,Non Speciality Crop
MN_Martin,KS_Kingman,Non Speciality Crop
MN_Martin,KS_Barton,Non Speciality Crop
MN_Martin,NE_Sarpy,Non Speciality Crop
MN_Martin,KS_Rooks,Non Speciality Crop
MN_Martin,KS_Ellis,Non Speciality Crop
MN_Martin,KS_Stafford,Non Speciality Crop
MN_Meeker,KS_Mitchell,Non Speciality Crop
MN_Meeker,KS_Ellsworth,Non Speciality Crop
MN_Meeker,KS_Rice,Non Speciality Crop
MN_Meeker,KS_Barton,Non Speciality Crop
MN_Meeker,KS_Smith,Non Speciality Crop
MN_Meeker,SD_Douglas,Non Speciality Crop
MN_Meeker,KS_Rush,Non Speciality Crop
MN_Meeker,KS_Rooks,Non Speciality Crop
MN_Meeker,KS_Kingman,Non Speciality Crop
MN_Meeker,KS_Reno,Non Speciality Crop
MN_Morrison,KS_Mitchell,Non Speciality Crop
MN_Morrison,KS_Smith,Non Speciality Crop
MN_Morrison,KS_Rooks,Non Speciality Crop
MN_Morrison,SD_Aurora,Non Speciality Crop
MN_Morrison,SD_Davison,Non Speciality Crop
MN_Morrison,SD_Douglas,Non Speciality Crop
MN_Morrison,KS_Ellis,Non Speciality Crop
MN_Morrison,KS_Phillips,Non Speciality Crop
MN_Morrison,KS_Ellsworth,Non Speciality Crop
MN_Morrison,KS_Rice,Non Speciality Crop
MN_Mower,KS_Mitchell,Non Speciality Crop
MN_Mower,KS_Rice,Non Speciality Crop
MN_Mower,KS_Ellsworth,Non Speciality Crop
MN_Mower,NE_Burt,Non Speciality Crop
MN_Mower,NE_Sarpy,Non Speciality Crop
MN_Mower,NE_Cass,Non Speciality Crop
MN_Mower,KS_Smith,Non Speciality Crop
MN_Mower,NE_Saunders,Non Speciality Crop
MN_Mower,KS_Reno,Non Speciality Crop
MN_Mower,KS_Barton,Non Speciality Crop
MN_Nicollet,KS_Ellsworth,Non Speciality Crop
MN_Nicollet,KS_Mitchell,Non Speciality Crop
MN_Nicollet,KS_Rice,Non Speciality Crop
MN_Nicollet,KS_Smith,Non Speciality Crop
MN_Nicollet,KS_Barton,Non Speciality Crop
MN_Nicollet,KS_Kingman,Non Speciality Crop
MN_Nicollet,KS_Osborne,Non Speciality Crop
MN_Nicollet,KS_Rooks,Non Speciality Crop
MN_Nicollet,KS_Rush,Non Speciality Crop
MN_Nicollet,KS_Stafford,Non Speciality Crop
MN_Olmsted,KS_Mitchell,Non Speciality Crop
MN_Olmsted,KS_Ellsworth,Non Speciality Crop
MN_Olmsted,KS_Rush,Non Speciality Crop
MN_Olmsted,NE_Burt,Non Speciality Crop
MN_Olmsted,SD_Douglas,Non Speciality Crop
MN_Olmsted,NE_Saunders,Non Speciality Crop
MN_Olmsted,KS_Smith,Non Speciality Crop
MN_Olmsted,SD_Tripp,Non Speciality Crop
MN_Olmsted,KS_Osborne,Non Speciality Crop
MN_Olmsted,KS_Kingman,Non Speciality Crop
MN_Polk,SD_Tripp,Non Speciality Crop
MN_Polk,SD_Jones,Non Speciality Crop
MN_Polk,SD_Mellette,Non Speciality Crop
MN_Polk,SD_Charles Mix,Non Speciality Crop
MN_Polk,SD_Stanley,Non Speciality Crop
MN_Polk,SD_Haakon,Non Speciality Crop
MN_Polk,SD_Jackson,Non Speciality Crop
MN_Polk,SD_Douglas,Non Speciality Crop
MN_Polk,SD_Lyman,Non Speciality Crop
MN_Pope,KS_Mitchell,Non Speciality Crop
MN_Pope,KS_Smith,Non Speciality Crop
MN_Pope,KS_Rooks,Non Speciality Crop
MN_Pope,KS_Rice,Non Speciality Crop
MN_Pope,SD_Douglas,Non Speciality Crop
MN_Pope,KS_Ellsworth,Non Speciality Crop
MN_Pope,SD_Charles Mix,Non Speciality Crop
MN_Pope,KS_Lincoln,Non Speciality Crop
MN_Pope,SD_Tripp,Non Speciality Crop
MN_Pope,KS_Barton,Non Speciality Crop
MN_Red Lake,SD_Jones,Non Speciality Crop
MN_Red Lake,SD_Mellette,Non Speciality Crop
MN_Red Lake,SD_Tripp,Non Speciality Crop
MN_Red Lake,SD_Jackson,Non Speciality Crop
MN_Red Lake,SD_Charles Mix,Non Speciality Crop
MN_Red Lake,SD_Stanley,Non Speciality Crop
MN_Red Lake,SD_Lyman,Non Speciality Crop
MN_Red Lake,SD_Davison,Non Speciality Crop
MN_Red Lake,SD_Aurora,Non Speciality Crop
MN_Redwood,KS_Ellsworth,Non Speciality Crop
MN_Redwood,KS_Mitchell,Non Speciality Crop
MN_Redwood,KS_Smith,Non Speciality Crop
MN_Redwood,KS_Ellis,Non Speciality Crop
MN_Redwood,KS_Barton,Non Speciality Crop
MN_Redwood,KS_Rice,Non Speciality Crop
MN_Redwood,SD_Douglas,Non Speciality Crop
MN_Redwood,SD_Charles Mix,Non Speciality Crop
MN_Redwood,KS_Rooks,Non Speciality Crop
MN_Redwood,KS_Kingman,Non Speciality Crop
MN_Renville,KS_Ellsworth,Non Speciality Crop
MN_Renville,KS_Mitchell,Non Speciality Crop
MN_Renville,KS_Rice,Non Speciality Crop
MN_Renville,KS_Barton,Non Speciality Crop
MN_Renville,KS_Smith,Non Speciality Crop
MN_Renville,KS_Ellis,Non Speciality Crop
MN_Renville,SD_Douglas,Non Speciality Crop
MN_Renville,KS_Rooks,Non Speciality Crop
MN_Renville,KS_Rush,Non Speciality Crop
MN_Renville,KS_Kingman,Non Speciality Crop
MN_Sherburne,KS_Mitchell,Non Speciality Crop
MN_Sherburne,KS_Smith,Non Speciality Crop
MN_Sherburne,KS_Ellsworth,Non Speciality Crop
MN_Sherburne,SD_Douglas,Non Speciality Crop
MN_Sherburne,KS_Rooks,Non Speciality Crop
MN_Sherburne,KS_Rice,Non Speciality Crop
MN_Sherburne,UT_Davis,Speciality Crop
MN_Sibley,KS_Ellsworth,Non Speciality Crop
MN_Sibley,KS_Mitchell,Non Speciality Crop
MN_Sibley,KS_Rice,Non Speciality Crop
MN_Sibley,KS_Barton,Non Speciality Crop
MN_Sibley,KS_Smith,Non Speciality Crop
MN_Sibley,KS_Kingman,Non Speciality Crop
MN_Sibley,KS_Rooks,Non Speciality Crop
MN_Sibley,KS_Ellis,Non Speciality Crop
MN_Sibley,KS_Rush,Non Speciality Crop
MN_Sibley,KS_Stafford,Non Speciality Crop
MN_Stearns,KS_Ellsworth,Non Speciality Crop
MN_Stearns,KS_Mitchell,Non Speciality Crop
MN_Stearns,KS_Barton,Non Speciality Crop
MN_Stearns,KS_Smith,Non Speciality Crop
MN_Stearns,KS_Rice,Non Speciality Crop
MN_Stearns,SD_Douglas,Non Speciality Crop
MN_Stearns,SD_Charles Mix,Non Speciality Crop
MN_Stearns,KS_Rooks,Non Speciality Crop
MN_Steele,KS_Mitchell,Non Speciality Crop
MN_Steele,KS_Ellsworth,Non Speciality Crop
MN_Steele,NE_Saunders,Non Speciality Crop
MN_Steele,KS_Smith,Non Speciality Crop
MN_Steele,KS_Barton,Non Speciality Crop
MN_Steele,NE_Sarpy,Non Speciality Crop
MN_Steele,KS_Kingman,Non Speciality Crop
MN_Steele,KS_Rice,Non Speciality Crop
MN_Steele,KS_Reno,Non Speciality Crop
MN_Todd,KS_Mitchell,Non Speciality Crop
MN_Todd,KS_Smith,Non Speciality Crop
MN_Todd,KS_Rooks,Non Speciality Crop
MN_Todd,KS_Jewell,Non Speciality Crop
MN_Todd,SD_Aurora,Non Speciality Crop
MN_Todd,SD_Tripp,Non Speciality Crop
MN_Todd,KS_Ellis,Non Speciality Crop
MN_Wabasha,KS_Mitchell,Non Speciality Crop
MN_Wabasha,KS_Ellsworth,Non Speciality Crop
MN_Wabasha,KS_Barton,Non Speciality Crop
MN_Wabasha,KS_Rush,Non Speciality Crop
MN_Wabasha,KS_Kingman,Non Speciality Crop
MN_Wabasha,KS_Reno,Non Speciality Crop
MN_Wabasha,KS_Osborne,Non Speciality Crop
MN_Waseca,KS_Ellsworth,Non Speciality Crop
MN_Waseca,KS_Mitchell,Non Speciality Crop
MN_Waseca,NE_Burt,Non Speciality Crop
MN_Waseca,KS_Kingman,Non Speciality Crop
MN_Waseca,KS_Reno,Non Speciality Crop
MN_Waseca,KS_Rice,Non Speciality Crop
MN_Waseca,KS_Barton,Non Speciality Crop
MN_Waseca,NE_Saunders,Non Speciality Crop
MN_Waseca,SD_Douglas,Non Speciality Crop
MN_Waseca,KS_Smith,Non Speciality Crop
MN_Washington,KS_Ellsworth,Non Speciality Crop
MN_Washington,KS_Barton,Non Speciality Crop
MN_Washington,KS_Rush,Non Speciality Crop
MN_Washington,KS_Mitchell,Non Speciality Crop
MN_Washington,KS_Smith,Non Speciality Crop
MN_Washington,KS_Rice,Non Speciality Crop
MN_Washington,KS_Kingman,Non Speciality Crop
MN_Washington,NE_Sarpy,Non Speciality Crop
MN_Washington,KS_Reno,Non Speciality Crop
MN_Watonwan,KS_Ellsworth,Non Speciality Crop
MN_Watonwan,KS_Rice,Non Speciality Crop
MN_Watonwan,KS_Mitchell,Non Speciality Crop
MN_Watonwan,KS_Barton,Non Speciality Crop
MN_Watonwan,KS_Smith,Non Speciality Crop
