State,value,Category,Scenario
MI_Antrim,WA_Columbia,Non Speciality Crop,RCP45
MI_Antrim,NY_Wayne,Speciality Crop,RCP45
MI_Antrim,MI_Wayne,Non Speciality Crop,RCP45
MI_Antrim,NY_Niagara,Speciality Crop,RCP45
MI_Antrim,WI_Milwaukee,Non Speciality Crop,RCP45
MI_Antrim,WA_Asotin,Non Speciality Crop,RCP45
MI_Antrim,WA_Garfield,Non Speciality Crop,RCP45
MI_Antrim,WA_Chelan,Speciality Crop,RCP45
MI_Antrim,OH_Ottawa,Speciality Crop,RCP45
MI_Arenac,OR_Jackson,Speciality Crop,RCP45
MI_Arenac,OR_Umatilla,Speciality Crop,RCP45
MI_Arenac,OR_Gilliam,Non Speciality Crop,RCP45
MI_Arenac,WA_Columbia,Non Speciality Crop,RCP45
MI_Arenac,OR_Wasco,Non Speciality Crop,RCP45
MI_Arenac,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Arenac,WA_Garfield,Non Speciality Crop,RCP45
MI_Arenac,WI_Milwaukee,Non Speciality Crop,RCP45
MI_Arenac,MI_Tuscola,Speciality Crop,RCP45
MI_Arenac,WI_Kenosha,Speciality Crop,RCP45
MI_Bay,OR_Jackson,Speciality Crop,RCP45
MI_Bay,OR_Umatilla,Speciality Crop,RCP45
MI_Bay,MI_Wayne,Non Speciality Crop,RCP45
MI_Bay,OR_Morrow,Speciality Crop,RCP45
MI_Bay,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Bay,WA_Franklin,Speciality Crop,RCP45
MI_Bay,MI_Berrien,Speciality Crop,RCP45
MI_Bay,UT_Davis,Speciality Crop,RCP45
MI_Bay,WA_Benton,Speciality Crop,RCP45
MI_Bay,WA_Walla Walla,Speciality Crop,RCP45
MI_Benzie,MI_Wayne,Non Speciality Crop,RCP45
MI_Benzie,OR_Jackson,Speciality Crop,RCP45
MI_Benzie,OH_Erie,Speciality Crop,RCP45
MI_Benzie,WA_Columbia,Non Speciality Crop,RCP45
MI_Benzie,NY_Niagara,Speciality Crop,RCP45
MI_Benzie,OH_Ottawa,Speciality Crop,RCP45
MI_Benzie,WA_Garfield,Non Speciality Crop,RCP45
MI_Benzie,NY_Wayne,Speciality Crop,RCP45
MI_Benzie,NY_Orleans,Speciality Crop,RCP45
MI_Benzie,PA_Erie,Speciality Crop,RCP45
MI_Berrien,NJ_Monmouth,Speciality Crop,RCP45
MI_Berrien,NJ_Salem,Speciality Crop,RCP45
MI_Berrien,NJ_Burlington,Speciality Crop,RCP45
MI_Berrien,NJ_Gloucester,Speciality Crop,RCP45
MI_Berrien,KS_Leavenworth,Non Speciality Crop,RCP45
MI_Berrien,NY_Westchester,Non Speciality Crop,RCP45
MI_Berrien,PA_Montgomery,Non Speciality Crop,RCP45
MI_Branch,MO_Knox,Non Speciality Crop,RCP45
MI_Branch,PA_Montgomery,Non Speciality Crop,RCP45
MI_Branch,MO_Lewis,Non Speciality Crop,RCP45
MI_Branch,IL_Hancock,Non Speciality Crop,RCP45
MI_Branch,PA_Cumberland,Speciality Crop,RCP45
MI_Branch,MO_Macon,Non Speciality Crop,RCP45
MI_Branch,MO_Shelby,Non Speciality Crop,RCP45
MI_Branch,NJ_Salem,Speciality Crop,RCP45
MI_Cass,KS_Jefferson,Non Speciality Crop,RCP45
MI_Cass,PA_Cumberland,Speciality Crop,RCP45
MI_Cass,MO_Audrain,Non Speciality Crop,RCP45
MI_Cass,MO_Shelby,Non Speciality Crop,RCP45
MI_Cass,KS_Atchison,Non Speciality Crop,RCP45
MI_Cass,KS_Leavenworth,Non Speciality Crop,RCP45
MI_Cass,KS_Sedgwick,Non Speciality Crop,RCP45
MI_Cass,NJ_Mercer,Speciality Crop,RCP45
MI_Cass,MO_Knox,Non Speciality Crop,RCP45
MI_Delta,WI_Milwaukee,Non Speciality Crop,RCP45
MI_Delta,MI_Saginaw,Speciality Crop,RCP45
MI_Delta,MI_Tuscola,Speciality Crop,RCP45
MI_Delta,WI_Manitowoc,Speciality Crop,RCP45
MI_Delta,WI_Kenosha,Speciality Crop,RCP45
MI_Delta,MI_Berrien,Speciality Crop,RCP45
MI_Genesee,OR_Jackson,Speciality Crop,RCP45
MI_Genesee,UT_Davis,Speciality Crop,RCP45
MI_Genesee,MI_Wayne,Non Speciality Crop,RCP45
MI_Genesee,OH_Ottawa,Speciality Crop,RCP45
MI_Genesee,OH_Sandusky,Speciality Crop,RCP45
MI_Genesee,MO_Knox,Non Speciality Crop,RCP45
MI_Genesee,WA_Walla Walla,Speciality Crop,RCP45
MI_Grand Traverse,OR_Jackson,Speciality Crop,RCP45
MI_Grand Traverse,OR_Umatilla,Speciality Crop,RCP45
MI_Grand Traverse,WI_Milwaukee,Non Speciality Crop,RCP45
MI_Grand Traverse,WA_Columbia,Non Speciality Crop,RCP45
MI_Grand Traverse,OR_Wasco,Non Speciality Crop,RCP45
MI_Grand Traverse,WA_Garfield,Non Speciality Crop,RCP45
MI_Grand Traverse,NY_Wayne,Speciality Crop,RCP45
MI_Grand Traverse,WA_Chelan,Speciality Crop,RCP45
MI_Grand Traverse,WA_Klickitat,Non Speciality Crop,RCP45
MI_Grand Traverse,MI_Wayne,Non Speciality Crop,RCP45
MI_Gratiot,OR_Jackson,Speciality Crop,RCP45
MI_Gratiot,UT_Davis,Speciality Crop,RCP45
MI_Gratiot,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Gratiot,OR_Morrow,Speciality Crop,RCP45
MI_Gratiot,MI_Kalamazoo,Speciality Crop,RCP45
MI_Gratiot,WA_Walla Walla,Speciality Crop,RCP45
MI_Gratiot,WA_Franklin,Speciality Crop,RCP45
MI_Gratiot,WA_Benton,Speciality Crop,RCP45
MI_Gratiot,OH_Lucas,Non Speciality Crop,RCP45
MI_Gratiot,MI_Wayne,Non Speciality Crop,RCP45
MI_Ionia,OR_Jackson,Speciality Crop,RCP45
MI_Ionia,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Ionia,UT_Davis,Speciality Crop,RCP45
MI_Ionia,OH_Ottawa,Speciality Crop,RCP45
MI_Ionia,OH_Lucas,Non Speciality Crop,RCP45
MI_Ionia,OH_Sandusky,Speciality Crop,RCP45
MI_Ionia,WA_Franklin,Speciality Crop,RCP45
MI_Ionia,WA_Walla Walla,Speciality Crop,RCP45
MI_Ionia,OR_Morrow,Speciality Crop,RCP45
MI_Isabella,OR_Jackson,Speciality Crop,RCP45
MI_Isabella,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Isabella,UT_Davis,Speciality Crop,RCP45
MI_Isabella,UT_Weber,Speciality Crop,RCP45
MI_Isabella,OR_Umatilla,Speciality Crop,RCP45
MI_Isabella,MI_Kalamazoo,Speciality Crop,RCP45
MI_Isabella,MI_Van Buren,Speciality Crop,RCP45
MI_Isabella,WA_Yakima,Speciality Crop,RCP45
MI_Isabella,OR_Morrow,Speciality Crop,RCP45
MI_Isabella,WA_Franklin,Speciality Crop,RCP45
MI_Kalamazoo,PA_Montgomery,Non Speciality Crop,RCP45
MI_Kalamazoo,MO_Shelby,Non Speciality Crop,RCP45
MI_Kalamazoo,MO_Knox,Non Speciality Crop,RCP45
MI_Kalamazoo,KS_Leavenworth,Non Speciality Crop,RCP45
MI_Kalamazoo,KS_Jefferson,Non Speciality Crop,RCP45
MI_Kalamazoo,PA_Cumberland,Speciality Crop,RCP45
MI_Kalamazoo,NJ_Mercer,Speciality Crop,RCP45
MI_Kalamazoo,NJ_Salem,Speciality Crop,RCP45
MI_Kalamazoo,MO_Lewis,Non Speciality Crop,RCP45
MI_Kalamazoo,MO_Audrain,Non Speciality Crop,RCP45
MI_Kalkaska,OR_Jackson,Speciality Crop,RCP45
MI_Kalkaska,WI_Milwaukee,Non Speciality Crop,RCP45
MI_Kalkaska,MI_Tuscola,Speciality Crop,RCP45
MI_Kalkaska,CA_Siskiyou,Speciality Crop,RCP45
MI_Kalkaska,OR_Umatilla,Speciality Crop,RCP45
MI_Kalkaska,MI_Saginaw,Speciality Crop,RCP45
MI_Kalkaska,WA_Klickitat,Non Speciality Crop,RCP45
MI_Kalkaska,WA_Garfield,Non Speciality Crop,RCP45
MI_Kalkaska,MI_Bay,Speciality Crop,RCP45
MI_Kalkaska,WA_Columbia,Non Speciality Crop,RCP45
MI_Kent,OR_Jackson,Speciality Crop,RCP45
MI_Kent,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Kent,UT_Davis,Speciality Crop,RCP45
MI_Kent,OH_Ottawa,Speciality Crop,RCP45
MI_Kent,WA_Benton,Speciality Crop,RCP45
MI_Kent,OH_Lucas,Non Speciality Crop,RCP45
MI_Kent,MI_Wayne,Non Speciality Crop,RCP45
MI_Kent,NE_Hamilton,Non Speciality Crop,RCP45
MI_Kent,WA_Walla Walla,Speciality Crop,RCP45
MI_Kent,WA_Franklin,Speciality Crop,RCP45
MI_Lapeer,OR_Jackson,Speciality Crop,RCP45
MI_Lapeer,UT_Davis,Speciality Crop,RCP45
MI_Lapeer,OH_Ottawa,Speciality Crop,RCP45
MI_Lapeer,MI_Wayne,Non Speciality Crop,RCP45
MI_Lapeer,OH_Lucas,Non Speciality Crop,RCP45
MI_Lapeer,MI_Berrien,Speciality Crop,RCP45
MI_Lapeer,MO_Knox,Non Speciality Crop,RCP45
MI_Lapeer,WA_Walla Walla,Speciality Crop,RCP45
MI_Leelanau,OR_Jackson,Speciality Crop,RCP45
MI_Leelanau,WA_Columbia,Non Speciality Crop,RCP45
MI_Leelanau,MI_Wayne,Non Speciality Crop,RCP45
MI_Leelanau,OH_Ottawa,Speciality Crop,RCP45
MI_Leelanau,OH_Erie,Speciality Crop,RCP45
MI_Leelanau,WA_Garfield,Non Speciality Crop,RCP45
MI_Leelanau,NY_Orleans,Speciality Crop,RCP45
MI_Leelanau,OR_Umatilla,Speciality Crop,RCP45
MI_Leelanau,NY_Niagara,Speciality Crop,RCP45
MI_Leelanau,NY_Wayne,Speciality Crop,RCP45
MI_Lenawee,MO_Macon,Non Speciality Crop,RCP45
MI_Lenawee,MO_Knox,Non Speciality Crop,RCP45
MI_Lenawee,MO_Lewis,Non Speciality Crop,RCP45
MI_Lenawee,MO_Shelby,Non Speciality Crop,RCP45
MI_Lenawee,NJ_Salem,Speciality Crop,RCP45
MI_Livingston,OH_Ottawa,Speciality Crop,RCP45
MI_Livingston,NJ_Burlington,Speciality Crop,RCP45
MI_Livingston,UT_Davis,Speciality Crop,RCP45
MI_Livingston,IL_Mason,Speciality Crop,RCP45
MI_Livingston,OR_Jackson,Speciality Crop,RCP45
MI_Livingston,MO_Knox,Non Speciality Crop,RCP45
MI_Livingston,WA_Walla Walla,Speciality Crop,RCP45
MI_Macomb,MO_Knox,Non Speciality Crop,RCP45
MI_Macomb,OH_Ottawa,Speciality Crop,RCP45
MI_Macomb,MO_Macon,Non Speciality Crop,RCP45
MI_Macomb,UT_Davis,Speciality Crop,RCP45
MI_Macomb,OH_Lucas,Non Speciality Crop,RCP45
MI_Macomb,MI_Wayne,Non Speciality Crop,RCP45
MI_Macomb,OH_Sandusky,Speciality Crop,RCP45
MI_Macomb,OR_Jackson,Speciality Crop,RCP45
MI_Macomb,MO_Lewis,Non Speciality Crop,RCP45
MI_Macomb,IL_Cass,Non Speciality Crop,RCP45
MI_Mason,OR_Jackson,Speciality Crop,RCP45
MI_Mason,OH_Erie,Speciality Crop,RCP45
MI_Mason,OH_Ottawa,Speciality Crop,RCP45
MI_Mason,MI_Wayne,Non Speciality Crop,RCP45
MI_Mason,NY_Westchester,Non Speciality Crop,RCP45
MI_Mason,OH_Lake,Non Speciality Crop,RCP45
MI_Mason,OH_Lucas,Non Speciality Crop,RCP45
MI_Mason,MI_Berrien,Speciality Crop,RCP45
MI_Mecosta,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Mecosta,OR_Jackson,Speciality Crop,RCP45
MI_Mecosta,UT_Davis,Speciality Crop,RCP45
MI_Mecosta,UT_Weber,Speciality Crop,RCP45
MI_Mecosta,OR_Umatilla,Speciality Crop,RCP45
MI_Mecosta,NH_Hillsborough,Speciality Crop,RCP45
MI_Mecosta,NE_Cedar,Non Speciality Crop,RCP45
MI_Mecosta,OH_Lucas,Non Speciality Crop,RCP45
MI_Monroe,PA_Cumberland,Speciality Crop,RCP45
MI_Monroe,NJ_Salem,Speciality Crop,RCP45
MI_Monroe,NJ_Gloucester,Speciality Crop,RCP45
MI_Monroe,MO_Shelby,Non Speciality Crop,RCP45
MI_Monroe,PA_Franklin,Speciality Crop,RCP45
MI_Monroe,PA_Montgomery,Non Speciality Crop,RCP45
MI_Monroe,NJ_Monmouth,Speciality Crop,RCP45
MI_Monroe,NJ_Burlington,Speciality Crop,RCP45
MI_Monroe,KS_Atchison,Non Speciality Crop,RCP45
MI_Monroe,KS_Jefferson,Non Speciality Crop,RCP45
MI_Montcalm,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Montcalm,OR_Jackson,Speciality Crop,RCP45
MI_Montcalm,UT_Davis,Speciality Crop,RCP45
MI_Montcalm,UT_Weber,Speciality Crop,RCP45
MI_Montcalm,WA_Franklin,Speciality Crop,RCP45
MI_Montcalm,MI_Kalamazoo,Speciality Crop,RCP45
MI_Montcalm,WA_Benton,Speciality Crop,RCP45
MI_Muskegon,OR_Jackson,Speciality Crop,RCP45
MI_Muskegon,NY_Westchester,Non Speciality Crop,RCP45
MI_Muskegon,OH_Ottawa,Speciality Crop,RCP45
MI_Muskegon,MI_Wayne,Non Speciality Crop,RCP45
MI_Muskegon,MI_Berrien,Speciality Crop,RCP45
MI_Muskegon,MI_Van Buren,Speciality Crop,RCP45
MI_Muskegon,OH_Erie,Speciality Crop,RCP45
MI_Muskegon,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Muskegon,OR_Morrow,Speciality Crop,RCP45
MI_Muskegon,WA_Walla Walla,Speciality Crop,RCP45
MI_Newaygo,OR_Jackson,Speciality Crop,RCP45
MI_Newaygo,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Newaygo,MI_Kalamazoo,Speciality Crop,RCP45
MI_Newaygo,UT_Davis,Speciality Crop,RCP45
MI_Newaygo,UT_Weber,Speciality Crop,RCP45
MI_Newaygo,OR_Umatilla,Speciality Crop,RCP45
MI_Newaygo,CA_Siskiyou,Speciality Crop,RCP45
MI_Newaygo,MI_Wayne,Non Speciality Crop,RCP45
MI_Newaygo,OH_Lucas,Non Speciality Crop,RCP45
MI_Oceana,OR_Jackson,Speciality Crop,RCP45
MI_Oceana,MI_Wayne,Non Speciality Crop,RCP45
MI_Oceana,OR_Umatilla,Speciality Crop,RCP45
MI_Oceana,WA_Columbia,Non Speciality Crop,RCP45
MI_Oceana,OH_Ottawa,Speciality Crop,RCP45
MI_Oceana,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Oceana,NY_Orleans,Speciality Crop,RCP45
MI_Oceana,MI_Berrien,Speciality Crop,RCP45
MI_Oceana,OH_Lucas,Non Speciality Crop,RCP45
MI_Otsego,OR_Jackson,Speciality Crop,RCP45
MI_Otsego,WA_Klickitat,Non Speciality Crop,RCP45
MI_Otsego,OR_Wasco,Non Speciality Crop,RCP45
MI_Otsego,WA_Columbia,Non Speciality Crop,RCP45
MI_Otsego,CA_Siskiyou,Speciality Crop,RCP45
MI_Otsego,WI_Milwaukee,Non Speciality Crop,RCP45
MI_Otsego,MI_Bay,Speciality Crop,RCP45
MI_Otsego,WA_Chelan,Speciality Crop,RCP45
MI_Otsego,ID_Nez Perce,Non Speciality Crop,RCP45
MI_Otsego,WA_Okanogan,Speciality Crop,RCP45
MI_Ottawa,OR_Jackson,Speciality Crop,RCP45
MI_Ottawa,OH_Ottawa,Speciality Crop,RCP45
MI_Ottawa,OH_Erie,Speciality Crop,RCP45
MI_Ottawa,NY_Westchester,Non Speciality Crop,RCP45
MI_Ottawa,PA_Montgomery,Non Speciality Crop,RCP45
MI_Ottawa,PA_Cumberland,Speciality Crop,RCP45
MI_Ottawa,NJ_Burlington,Speciality Crop,RCP45
MI_Ottawa,UT_Davis,Speciality Crop,RCP45
MI_Ottawa,OH_Lake,Non Speciality Crop,RCP45
MI_Ottawa,MI_Berrien,Speciality Crop,RCP45
MI_Presque Isle,OR_Jackson,Speciality Crop,RCP45
MI_Presque Isle,WA_Columbia,Non Speciality Crop,RCP45
MI_Presque Isle,WA_Klickitat,Non Speciality Crop,RCP45
MI_Presque Isle,ID_Nez Perce,Non Speciality Crop,RCP45
MI_Presque Isle,WA_Chelan,Speciality Crop,RCP45
MI_Presque Isle,MI_Leelanau,Speciality Crop,RCP45
MI_Presque Isle,OR_Wasco,Non Speciality Crop,RCP45
MI_Presque Isle,MI_Huron,Non Speciality Crop,RCP45
MI_Presque Isle,WI_Milwaukee,Non Speciality Crop,RCP45
MI_Presque Isle,WA_Garfield,Non Speciality Crop,RCP45
MI_Saginaw,UT_Davis,Speciality Crop,RCP45
MI_Saginaw,OR_Jackson,Speciality Crop,RCP45
MI_Saginaw,WA_Franklin,Speciality Crop,RCP45
MI_Saginaw,UT_Salt Lake,Non Speciality Crop,RCP45
MI_Saginaw,MI_Wayne,Non Speciality Crop,RCP45
MI_Saginaw,OH_Ottawa,Speciality Crop,RCP45
MI_Saginaw,MO_Knox,Non Speciality Crop,RCP45
MI_Saginaw,WA_Benton,Speciality Crop,RCP45
MI_Saginaw,OR_Morrow,Speciality Crop,RCP45
MI_Saginaw,MI_Berrien,Speciality Crop,RCP45
MI_Tuscola,UT_Davis,Speciality Crop,RCP45
MI_Tuscola,OR_Jackson,Speciality Crop,RCP45
MI_Tuscola,WA_Franklin,Speciality Crop,RCP45
MI_Tuscola,OH_Ottawa,Speciality Crop,RCP45
MI_Tuscola,OR_Umatilla,Speciality Crop,RCP45
MI_Tuscola,WA_Benton,Speciality Crop,RCP45
MI_Tuscola,WA_Walla Walla,Speciality Crop,RCP45
MI_Tuscola,OR_Morrow,Speciality Crop,RCP45
MI_Tuscola,MI_Berrien,Speciality Crop,RCP45
MI_Tuscola,MI_Wayne,Non Speciality Crop,RCP45
MI_Van Buren,NY_Westchester,Non Speciality Crop,RCP45
MI_Van Buren,PA_Montgomery,Non Speciality Crop,RCP45
MI_Van Buren,NJ_Monmouth,Speciality Crop,RCP45
MI_Van Buren,NJ_Salem,Speciality Crop,RCP45
MI_Van Buren,OH_Ottawa,Speciality Crop,RCP45
MI_Van Buren,NJ_Burlington,Speciality Crop,RCP45
MI_Van Buren,PA_Cumberland,Speciality Crop,RCP45
MI_Van Buren,UT_Washington,Non Speciality Crop,RCP45
MI_Van Buren,UT_Davis,Speciality Crop,RCP45
MI_Washtenaw,MO_Knox,Non Speciality Crop,RCP45
MI_Washtenaw,NJ_Salem,Speciality Crop,RCP45
MI_Washtenaw,MO_Lewis,Non Speciality Crop,RCP45
MI_Washtenaw,NJ_Burlington,Speciality Crop,RCP45
MI_Washtenaw,UT_Davis,Speciality Crop,RCP45
MN_Benton,SD_Douglas,Non Speciality Crop,RCP45
MN_Benton,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Benton,SD_Davison,Non Speciality Crop,RCP45
MN_Benton,SD_Hanson,Non Speciality Crop,RCP45
MN_Benton,SD_Bon Homme,Non Speciality Crop,RCP45
MN_Benton,SD_Tripp,Non Speciality Crop,RCP45
MN_Benton,KS_Republic,Non Speciality Crop,RCP45
MN_Benton,KS_Jewell,Non Speciality Crop,RCP45
MN_Blue Earth,KS_Jewell,Non Speciality Crop,RCP45
MN_Blue Earth,KS_Smith,Non Speciality Crop,RCP45
MN_Blue Earth,KS_Mitchell,Non Speciality Crop,RCP45
MN_Blue Earth,NE_Webster,Non Speciality Crop,RCP45
MN_Blue Earth,NE_York,Non Speciality Crop,RCP45
MN_Blue Earth,NE_Nuckolls,Non Speciality Crop,RCP45
MN_Blue Earth,KS_Republic,Non Speciality Crop,RCP45
MN_Blue Earth,KS_Ellsworth,Non Speciality Crop,RCP45
MN_Brown,KS_Jewell,Non Speciality Crop,RCP45
MN_Brown,KS_Smith,Non Speciality Crop,RCP45
MN_Brown,KS_Mitchell,Non Speciality Crop,RCP45
MN_Brown,NE_Webster,Non Speciality Crop,RCP45
MN_Brown,NE_Nuckolls,Non Speciality Crop,RCP45
MN_Brown,KS_Ellsworth,Non Speciality Crop,RCP45
MN_Brown,KS_Republic,Non Speciality Crop,RCP45
MN_Brown,KS_Rice,Non Speciality Crop,RCP45
MN_Chippewa,SD_Douglas,Non Speciality Crop,RCP45
MN_Chippewa,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Chippewa,KS_Jewell,Non Speciality Crop,RCP45
MN_Chippewa,SD_Tripp,Non Speciality Crop,RCP45
MN_Chippewa,KS_Smith,Non Speciality Crop,RCP45
MN_Chippewa,KS_Mitchell,Non Speciality Crop,RCP45
MN_Chippewa,KS_Republic,Non Speciality Crop,RCP45
MN_Chippewa,SD_Aurora,Non Speciality Crop,RCP45
MN_Chippewa,NE_Webster,Non Speciality Crop,RCP45
MN_Chippewa,KS_Ellsworth,Non Speciality Crop,RCP45
MN_Chisago,SD_Douglas,Non Speciality Crop,RCP45
MN_Chisago,KS_Mitchell,Non Speciality Crop,RCP45
MN_Chisago,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Chisago,SD_Hanson,Non Speciality Crop,RCP45
MN_Chisago,SD_Davison,Non Speciality Crop,RCP45
MN_Chisago,SD_Bon Homme,Non Speciality Crop,RCP45
MN_Clay,SD_Tripp,Non Speciality Crop,RCP45
MN_Clay,SD_Douglas,Non Speciality Crop,RCP45
MN_Clay,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Clay,SD_Davison,Non Speciality Crop,RCP45
MN_Clay,SD_Gregory,Non Speciality Crop,RCP45
MN_Clay,SD_Aurora,Non Speciality Crop,RCP45
MN_Clay,SD_Mellette,Non Speciality Crop,RCP45
MN_Clay,SD_Hanson,Non Speciality Crop,RCP45
MN_Clay,SD_Jones,Non Speciality Crop,RCP45
MN_Clay,SD_Stanley,Non Speciality Crop,RCP45
MN_Cottonwood,SD_Douglas,Non Speciality Crop,RCP45
MN_Cottonwood,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Cottonwood,KS_Smith,Non Speciality Crop,RCP45
MN_Cottonwood,KS_Jewell,Non Speciality Crop,RCP45
MN_Cottonwood,KS_Mitchell,Non Speciality Crop,RCP45
MN_Cottonwood,NE_York,Non Speciality Crop,RCP45
MN_Cottonwood,NE_Webster,Non Speciality Crop,RCP45
MN_Cottonwood,SD_Tripp,Non Speciality Crop,RCP45
MN_Cottonwood,KS_Republic,Non Speciality Crop,RCP45
MN_Cottonwood,KS_Ellsworth,Non Speciality Crop,RCP45
MN_Dakota,KS_Jewell,Non Speciality Crop,RCP45
MN_Dakota,KS_Smith,Non Speciality Crop,RCP45
MN_Dakota,NE_Sarpy,Non Speciality Crop,RCP45
MN_Dakota,NE_York,Non Speciality Crop,RCP45
MN_Dakota,KS_Mitchell,Non Speciality Crop,RCP45
MN_Dodge,NE_Saunders,Non Speciality Crop,RCP45
MN_Dodge,NE_Sarpy,Non Speciality Crop,RCP45
MN_Dodge,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Dodge,SD_Douglas,Non Speciality Crop,RCP45
MN_Dodge,NE_York,Non Speciality Crop,RCP45
MN_Dodge,KS_Mitchell,Non Speciality Crop,RCP45
MN_Faribault,NE_Sarpy,Non Speciality Crop,RCP45
MN_Faribault,NE_Saunders,Non Speciality Crop,RCP45
MN_Faribault,KS_Jewell,Non Speciality Crop,RCP45
MN_Faribault,KS_Republic,Non Speciality Crop,RCP45
MN_Faribault,KS_Mitchell,Non Speciality Crop,RCP45
MN_Faribault,NE_York,Non Speciality Crop,RCP45
MN_Faribault,KS_Smith,Non Speciality Crop,RCP45
MN_Fillmore,NE_Saunders,Non Speciality Crop,RCP45
MN_Fillmore,NE_Sarpy,Non Speciality Crop,RCP45
MN_Fillmore,NE_York,Non Speciality Crop,RCP45
MN_Fillmore,NE_Webster,Non Speciality Crop,RCP45
MN_Fillmore,UT_Davis,Speciality Crop,RCP45
MN_Fillmore,KS_Mitchell,Non Speciality Crop,RCP45
MN_Freeborn,NE_Sarpy,Non Speciality Crop,RCP45
MN_Freeborn,NE_Cass,Non Speciality Crop,RCP45
MN_Freeborn,NE_York,Non Speciality Crop,RCP45
MN_Freeborn,NE_Saunders,Non Speciality Crop,RCP45
MN_Goodhue,NE_Saunders,Non Speciality Crop,RCP45
MN_Goodhue,SD_Douglas,Non Speciality Crop,RCP45
MN_Goodhue,NE_Sarpy,Non Speciality Crop,RCP45
MN_Goodhue,NE_York,Non Speciality Crop,RCP45
MN_Goodhue,SD_Davison,Non Speciality Crop,RCP45
MN_Goodhue,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Goodhue,KS_Mitchell,Non Speciality Crop,RCP45
MN_Kandiyohi,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Kandiyohi,KS_Jewell,Non Speciality Crop,RCP45
MN_Kandiyohi,KS_Smith,Non Speciality Crop,RCP45
MN_Kandiyohi,KS_Mitchell,Non Speciality Crop,RCP45
MN_Kandiyohi,SD_Douglas,Non Speciality Crop,RCP45
MN_Kandiyohi,SD_Davison,Non Speciality Crop,RCP45
MN_Kandiyohi,SD_Hanson,Non Speciality Crop,RCP45
MN_Kandiyohi,KS_Republic,Non Speciality Crop,RCP45
MN_Kandiyohi,KS_Cloud,Non Speciality Crop,RCP45
MN_Kandiyohi,KS_Ellsworth,Non Speciality Crop,RCP45
MN_Kittson,SD_Dewey,Non Speciality Crop,RCP45
MN_Kittson,SD_Haakon,Non Speciality Crop,RCP45
MN_Kittson,SD_Stanley,Non Speciality Crop,RCP45
MN_Kittson,SD_Sully,Non Speciality Crop,RCP45
MN_Kittson,SD_Hughes,Non Speciality Crop,RCP45
MN_Kittson,SD_Jerauld,Non Speciality Crop,RCP45
MN_Kittson,SD_Aurora,Non Speciality Crop,RCP45
MN_Kittson,SD_Ziebach,Non Speciality Crop,RCP45
MN_Kittson,SD_Marshall,Non Speciality Crop,RCP45
MN_Kittson,ND_Richland,Non Speciality Crop,RCP45
MN_Le Sueur,KS_Mitchell,Non Speciality Crop,RCP45
MN_Le Sueur,SD_Douglas,Non Speciality Crop,RCP45
MN_Le Sueur,KS_Jewell,Non Speciality Crop,RCP45
MN_Le Sueur,NE_Saunders,Non Speciality Crop,RCP45
MN_Le Sueur,NE_York,Non Speciality Crop,RCP45
MN_Le Sueur,NE_Sarpy,Non Speciality Crop,RCP45
MN_Le Sueur,NE_Lancaster,Non Speciality Crop,RCP45
MN_Le Sueur,SD_Hutchinson,Non Speciality Crop,RCP45
MN_Le Sueur,KS_Smith,Non Speciality Crop,RCP45
MN_Martin,KS_Smith,Non Speciality Crop,RCP45
MN_Martin,KS_Jewell,Non Speciality Crop,RCP45
MN_Martin,KS_Mitchell,Non Speciality Crop,RCP45
MN_Martin,NE_Webster,Non Speciality Crop,RCP45
MN_Martin,KS_Republic,Non Speciality Crop,RCP45
MN_Martin,NE_York,Non Speciality Crop,RCP45
MN_Martin,KS_Ellsworth,Non Speciality Crop,RCP45
MN_Martin,KS_Rice,Non Speciality Crop,RCP45
MN_Meeker,SD_Douglas,Non Speciality Crop,RCP45
MN_Meeker,KS_Jewell,Non Speciality Crop,RCP45
MN_Meeker,KS_Mitchell,Non Speciality Crop,RCP45
MN_Meeker,SD_Charles Mix,Non Speciality Crop,RCP45
MN_Meeker,KS_Smith,Non Speciality Crop,RCP45
MN_Meeker,KS_Republic,Non Speciality Crop,RCP45
MN_Meeker,SD_Davison,Non Speciality Crop,RCP45
MN_Meeker,NE_York,Non Speciality Crop,RCP45
MN_Meeker,NE_Nuckolls,Non Speciality Crop,RCP45
